K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,vol
89314.5588,4807.077015,4451.15817,155.8285095,0,0,4717.14166,16073.25826,2795.308379,348.8111555,0,0,4541.093525,3155.049801,15009.3243,274.5028827,0,0,130.7683532,333.7243041,189.3491089,3658.205703,0,0,0,0,0,0,5753.931655,268.2959157,0,0,0,0,259.9138572,6111.788519,0.00027297
89314.46906,4763.624885,4494.251352,144.4822508,0,0,4696.013534,16018.2445,2765.809637,315.8766488,0,0,4561.862704,3036.255044,15211.19577,262.0523545,0,0,121.9164896,295.9914918,191.6744666,3614.398468,0,0,0,0,0,0,5797.236614,247.8457959,0,0,0,0,241.9593988,6068.106218,0.000278684
89314.46694,4724.220502,4533.647257,132.6537928,0,0,4676.668068,15970.58885,2736.083421,283.2561712,0,0,4581.199692,2926.293159,15398.50561,247.359,0,0,112.5171096,259.4388865,190.629552,3573.044706,0,0,0,0,0,0,5836.873957,226.7796474,0,0,0,0,222.9566386,6028.474768,0.000283911
89314.53068,4688.741118,4569.381586,120.3375911,0,0,4659.135442,15930.02862,2706.513147,251.0937058,0,0,4598.987263,2824.935854,15571.0132,230.2566587,0,0,102.5642831,225.1578367,185.0992956,3534.457806,0,0,0,0,0,0,5872.81201,205.0817589,0,0,0,0,202.9102939,5992.830949,0.000288642
89314.63968,4657.196651,4601.362088,107.5401874,0,0,4643.416652,15895.3108,2678.355809,219.5132787,0,0,4615.142086,2733.475801,15727.09254,210.6474711,0,0,92.07031379,192.5826756,175.6985796,3498.979332,0,0,0,0,0,0,5905.000849,182.754291,0,0,0,0,181.8473211,5961.137653,0.000292867
89314.77676,4629.553525,4629.553525,94.27952698,0,0,4629.553525,15866.61702,2651.597076,188.559054,0,0,4629.553525,2651.597076,15866.61702,188.559054,0,0,81.04063021,162.0812604,162.0812604,3466.980399,0,0,0,0,0,0,5933.377989,159.8179123,0,0,0,0,159.8179123,5933.377989,0.00029658
89314.9251,4605.819006,4653.881412,80.58747663,0,0,4617.575389,15842.70994,2627.591619,158.2436417,0,0,4642.125029,2580.566089,15987.93403,164.1062649,0,0,69.52091697,133.468783,144.6148849,3438.799649,0,0,0,0,0,0,5957.874517,136.31106,0,0,0,0,136.8949923,5909.549868,0.000299775
89315.07119,4586.006154,4674.278624,66.50698866,0,0,4607.519788,15823.76744,2606.311709,128.5340723,0,0,4652.764991,2520.257176,16090.80279,137.4938824,0,0,57.5470012,106.5170233,123.6709815,3414.772748,0,0,0,0,0,0,5978.42027,112.2892497,0,0,0,0,113.173563,5889.660805,0.000302446
89315.20269,4570.123741,4690.687036,52.09279185,0,0,4599.425826,15808.90776,2588.795542,99.36152119,0,0,4661.38495,2471.587202,16173.9526,109.0096462,0,0,45.18753431,81.20591007,99.54422716,3395.180197,0,0,0,0,0,0,5994.948689,87.8233756,0,0,0,0,88.76856749,5873.723997,0.000304588
89315.31007,4558.196159,4703.044123,37.40864915,0,0,4593.322444,15798.17519,2575.114589,70.63714109,0,0,4667.917838,2434.60945,16237.0619,78.99745552,0,0,32.51064418,57.00897681,73.03359992,3380.267333,0,0,0,0,0,0,6007.401146,62.99763116,0,0,0,0,63.81255402,5861.754366,0.000306198
89315.38579,4550.232362,4711.310784,22.52614056,0,0,4589.239087,15791.08064,2565.875708,42.24419077,0,0,4672.304058,2409.848806,16279.36743,47.86037146,0,0,19.60189114,33.88014138,44.52742317,3370.218153,0,0,0,0,0,0,6015.730458,37.90684934,0,0,0,0,38.45227984,5853.765762,0.000307273
89315.42491,4546.248539,4715.45112,7.522317186,0,0,4587.19206,15787.61012,2561.158124,14.05874885,0,0,4674.507599,2397.384037,16300.64636,16.03051989,0,0,6.549876326,11.18301966,15.01648565,3365.161585,0,0,0,0,0,0,6019.903617,12.6538177,0,0,0,0,12.84510228,5849.768644,0.000307811
89315.42491,4546.248539,4715.45112,-7.522317185,0,0,4587.19206,15787.61012,2561.158124,-14.05874885,0,0,4674.507599,2397.384037,16300.64636,-16.03051989,0,0,-6.549876325,-11.18301965,-15.01648565,3365.161585,0,0,0,0,0,0,6019.903617,-12.6538177,0,0,0,0,-12.84510228,5849.768644,0.000307811
89315.38579,4550.232362,4711.310784,-22.52614056,0,0,4589.239087,15791.08064,2565.875708,-42.24419077,0,0,4672.304058,2409.848806,16279.36743,-47.86037146,0,0,-19.60189114,-33.88014138,-44.52742317,3370.218153,0,0,0,0,0,0,6015.730458,-37.90684934,0,0,0,0,-38.45227984,5853.765762,0.000307273
89315.31007,4558.196159,4703.044123,-37.40864915,0,0,4593.322444,15798.17519,2575.114589,-70.63714109,0,0,4667.917838,2434.60945,16237.0619,-78.99745552,0,0,-32.51064418,-57.00897681,-73.03359991,3380.267333,0,0,0,0,0,0,6007.401146,-62.99763116,0,0,0,0,-63.81255402,5861.754366,0.000306198
89315.20269,4570.123741,4690.687036,-52.09279184,0,0,4599.425826,15808.90776,2588.795542,-99.36152118,0,0,4661.38495,2471.587202,16173.9526,-109.0096462,0,0,-45.18753431,-81.20591007,-99.54422715,3395.180197,0,0,0,0,0,0,5994.948689,-87.8233756,0,0,0,0,-88.76856749,5873.723997,0.000304588
89315.07119,4586.006154,4674.278624,-66.50698865,0,0,4607.519788,15823.76744,2606.311709,-128.5340722,0,0,4652.764991,2520.257176,16090.80279,-137.4938824,0,0,-57.5470012,-106.5170233,-123.6709815,3414.772748,0,0,0,0,0,0,5978.42027,-112.2892497,0,0,0,0,-113.173563,5889.660805,0.000302446
89314.9251,4605.819006,4653.881412,-80.58747663,0,0,4617.575389,15842.70994,2627.591619,-158.2436416,0,0,4642.125029,2580.566089,15987.93403,-164.1062649,0,0,-69.52091697,-133.468783,-144.6148849,3438.799649,0,0,0,0,0,0,5957.874517,-136.31106,0,0,0,0,-136.8949923,5909.549868,0.000299775
89314.77676,4629.553525,4629.553525,-94.27952698,0,0,4629.553525,15866.61702,2651.597076,-188.559054,0,0,4629.553525,2651.597076,15866.61702,-188.559054,0,0,-81.04063021,-162.0812604,-162.0812604,3466.980399,0,0,0,0,0,0,5933.377989,-159.8179123,0,0,0,0,-159.8179123,5933.377989,0.00029658
89314.63968,4657.196651,4601.362088,-107.5401874,0,0,4643.416652,15895.3108,2678.355809,-219.5132787,0,0,4615.142086,2733.475801,15727.09254,-210.6474711,0,0,-92.07031379,-192.5826756,-175.6985796,3498.979332,0,0,0,0,0,0,5905.000849,-182.754291,0,0,0,0,-181.8473211,5961.137653,0.000292867
89314.53068,4688.741118,4569.381586,-120.3375911,0,0,4659.135442,15930.02862,2706.513147,-251.0937058,0,0,4598.987263,2824.935854,15571.0132,-230.2566587,0,0,-102.5642831,-225.1578367,-185.0992956,3534.457806,0,0,0,0,0,0,5872.81201,-205.0817589,0,0,0,0,-202.9102939,5992.830949,0.000288642
89314.46694,4724.220502,4533.647257,-132.6537928,0,0,4676.668068,15970.58885,2736.083421,-283.2561712,0,0,4581.199692,2926.293159,15398.50561,-247.359,0,0,-112.5171096,-259.4388865,-190.629552,3573.044706,0,0,0,0,0,0,5836.873957,-226.7796474,0,0,0,0,-222.9566386,6028.474768,0.000283911
89314.46906,4763.624885,4494.251352,-144.4822508,0,0,4696.013534,16018.2445,2765.809637,-315.8766488,0,0,4561.862704,3036.255044,15211.19577,-262.0523545,0,0,-121.9164896,-295.9914918,-191.6744666,3614.398468,0,0,0,0,0,0,5797.236614,-247.8457959,0,0,0,0,-241.9593988,6068.106218,0.000278684
89314.5588,4807.077015,4451.15817,-155.8285095,0,0,4717.14166,16073.25826,2795.308379,-348.8111555,0,0,4541.093525,3155.049801,15009.3243,-274.5028827,0,0,-130.7683532,-333.7243041,-189.3491089,3658.205703,0,0,0,0,0,0,5753.931655,-268.2959157,0,0,0,0,-259.9138572,6111.788519,0.00027297
89314.75964,4854.576743,4404.461833,-166.7080005,0,0,4740.074329,16136.36875,2823.928566,-381.8336825,0,0,4518.964248,3281.938223,14793.91877,-284.9983197,0,0,-139.1012595,-373.4315293,-182.9735087,3704.200317,0,0,0,0,0,0,5706.96647,-288.1624293,0,0,0,0,-276.8357189,6159.617038,0.000266778
89315.09878,4906.355422,4354.039705,-177.1418497,0,0,4764.819815,16208.60694,2850.672322,-414.6961909,0,0,4495.575312,3416.814751,14565.4865,-293.8712079,0,0,-146.9281595,-413.6495033,-174.0631348,3752.211478,0,0,0,0,0,0,5656.318356,-307.4927182,0,0,0,0,-292.7587724,6211.725686,0.000260118
89315.60248,4962.474594,4299.935316,-187.1580515,0,0,4791.41746,16290.04471,2875.625132,-447.1067138,0,0,4470.99245,3559.853667,14324.11613,-301.5254924,0,0,-154.3108252,-454.9018629,-162.3414379,3802.12748,0,0,0,0,0,0,5601.929002,-326.3473612,0,0,0,0,-307.7317354,6268.293364,0.000253003
89316.30253,5023.263794,4241.946316,-196.7837189,0,0,4819.936436,16382.25333,2897.492417,-478.7327309,0,0,4445.273674,3710.801848,14070.29285,-308.4021448,0,0,-161.2837022,-495.8699349,-149.2648737,3853.959727,0,0,0,0,0,0,5543.698942,-344.7980169,0,0,0,0,-321.8151965,6329.550751,0.000245444
89317.22917,5088.914625,4180.002068,-206.048689,0,0,4850.45952,16485.0026,2916.835486,-509.2218118,0,0,4418.457172,3870.655904,13803.17279,-314.9729441,0,0,-167.9174071,-536.4870121,-135.1826162,3907.804609,0,0,0,0,0,0,5481.481584,-362.9254189,0,0,0,0,-335.0779764,6395.788302,0.000237455
89318.41871,5159.888625,4113.786218,-214.9783118,0,0,4883.126989,16600.05333,2932.454629,-538.1557348,0,0,4390.547855,4039.501175,13522.69024,-321.7575125,0,0,-174.2567586,-575.7361686,-121.2908657,3963.896423,0,0,0,0,0,0,5415.076115,-380.8172488,0,0,0,0,-347.5935462,6467.365031,0.00022905
89319.90777,5236.052599,4043.578482,-223.5969814,0,0,4918.088001,16725.32591,2947.026091,-565.0865731,0,0,4361.543081,4218.884484,13227.28784,-329.3013526,0,0,-180.3445331,-612.5985226,-108.7796098,4022.612165,0,0,0,0,0,0,5344.21972,-398.564054,0,0,0,0,-359.4352403,6544.718935,0.000220242
89321.15104,5310.771776,3973.832391,-243.3524091,0,0,4950.533128,16819.48568,2982.646832,-616.5244465,0,0,4334.071039,4423.601424,12912.68273,-356.88519,0,0,-194.3637207,-675.0252692,-102.4296135,4095.365936,0,0,0,0,0,0,5274.067518,-435.8182729,0,0,0,0,-388.0731932,6620.284219,0.000247034
6653.543741,5270.58174,1343.593225,389.0240731,0,0,4800.581363,16859.4238,2342.901657,-438.5880829,0,0,1813.593602,4222.903166,3031.471242,1994.684375,0,0,423.8186713,-537.4345813,2232.709267,3484.643341,0,0,0,0,0,0,522.9317103,1377.534127,0,0,0,0,761.3216066,6173.316714,7.34354E-05
6656.436466,5268.000715,1357.745151,346.0045869,0,0,4788.545485,16866.97682,2287.205118,-348.9268412,0,0,1837.200381,4205.026038,3143.775486,1732.945189,0,0,389.7263046,-354.697071,1913.60229,3446.164981,0,0,0,0,0,0,555.0036797,1219.458403,0,0,0,0,676.9549436,6160.607432,9.76473E-05
6653.440454,5217.652536,1396.10928,320.4631173,0,0,4751.906914,16814.18692,2193.440739,-263.1506802,0,0,1861.854901,4056.423225,3390.996381,1545.003149,0,0,376.112259,-176.2464297,1680.695466,3353.594929,0,0,0,0,0,0,610.131386,1114.669424,0,0,0,0,628.6887361,6085.460308,9.7647E-05
6650.57038,5170.453755,1431.827766,296.1304215,0,0,4718.778935,16767.28024,2107.835498,-191.7429163,0,0,1883.502586,3914.53478,3619.475564,1376.264602,0,0,359.8440723,-36.29046418,1475.666753,3270.142678,0,0,0,0,0,0,661.0021296,1017.720471,0,0,0,0,582.4521144,6015.583613,9.76473E-05
6647.84947,5126.385592,1465.012289,272.9236432,0,0,4688.701426,16724.97344,2029.832259,-132.8677279,0,0,1902.696455,3780.568923,3830.216896,1224.5623,0,0,341.5809965,71.32042576,1295.00356,3194.936799,0,0,0,0,0,0,707.8698473,927.7226927,0,0,0,0,538.1093283,5950.821674,9.7647E-05
6645.292711,5085.482287,1495.688557,250.759278,0,0,4661.332127,16685.96658,1959.361925,-84.90674025,0,0,1919.838717,3655.962565,4023.392302,1087.943852,0,0,321.8443514,152.0258207,1135.351585,3127.247755,0,0,0,0,0,0,750.955309,843.8891113,0,0,0,0,495.5266243,5891.013254,9.7647E-05
6642.909264,5047.666844,1523.970213,229.5540513,0,0,4636.412557,16649.85634,1895.79389,-46.43166904,0,0,1935.224499,3540.811035,4200.086961,964.6478741,0,0,301.0419833,210.0914615,994.0764716,3066.445084,0,0,0,0,0,0,790.4512048,765.5191308,0,0,0,0,454.5719896,5835.997197,9.7647E-05
6640.704206,5012.930083,1549.886741,209.2263272,0,0,4613.745688,16616.0385,1838.944255,-16.18654083,0,0,1949.071137,3435.681837,4360.602711,853.0918495,0,0,279.4923872,249.4223421,868.5472067,3011.974086,0,0,0,0,0,0,826.5263559,691.9864011,0,0,0,0,415.1160222,5785.615921,9.76473E-05
6638.679767,4981.172328,1573.546741,189.6969467,0,0,4593.179599,16584.55034,1788.168058,6.932367812,0,0,1961.539469,3340.138972,4506.018905,751.855419,0,0,257.4416474,272.9073564,756.8592334,2963.344787,0,0,0,0,0,0,859.3289185,622.728444,0,0,0,0,377.032009,5739.718694,9.7647E-05
6636.836115,4952.367052,1594.977407,170.8897461,0,0,4574.597092,16555.13004,1743.258323,23.89487628,0,0,1972.747368,3254.338165,4636.651306,659.6641083,0,0,235.0778159,283.4129833,656.8982802,2920.124666,0,0,0,0,0,0,888.9890181,557.2375799,0,0,0,0,340.1962751,5698.162954,9.7647E-05
6635.17205,4926.411214,1614.276986,152.7313605,0,0,4557.906445,16528.00089,1703.624888,35.55667002,0,0,1982.781756,3177.643966,4753.483057,575.3687719,0,0,212.5417755,282.8478844,567.3192174,2881.933655,0,0,0,0,0,0,915.6211942,495.0527905,0,0,0,0,304.4878419,5660.815816,9.76473E-05
6633.685431,4903.274292,1631.467434,135.1513322,0,0,4543.036239,16503.05693,1669.088025,42.67546917,0,0,1991.705487,3110.040237,4856.781711,497.9298595,0,0,189.9358777,273.3847536,486.3587574,2848.43941,0,0,0,0,0,0,939.3254604,435.753794,0,0,0,0,269.7888911,5627.555416,9.7647E-05
6632.373637,4882.862292,1646.632257,118.081784,0,0,4529.929801,16480.57208,1639.147129,45.92594602,0,0,1999.564748,3050.877093,4947.381898,426.40119,0,0,167.3320963,256.2481344,413.080251,2819.352296,0,0,0,0,0,0,960.1890657,378.9548034,0,0,0,0,235.9846013,5598.271033,9.7647E-05
6631.233789,4865.14727,1659.787886,101.4570374,0,0,4518.542551,16460.5086,1613.661608,45.91250054,0,0,2006.392604,3000.080482,5025.489935,359.915649,0,0,144.7768139,233.1528156,345.9544399,2794.422395,0,0,0,0,0,0,978.2874698,324.298951,0,0,0,0,202.9625573,5572.864002,9.76473E-05
6630.263033,4850.051118,1671.001012,85.21360411,0,0,4508.838864,16443.12048,1592.234977,43.18033851,0,0,2012.213266,2957.083993,5091.769072,297.674078,0,0,122.2973672,204.8538942,284.3355747,2773.436001,0,0,0,0,0,0,993.685091,271.4544081,0,0,0,0,170.6131457,5551.247489,9.76473E-05
6629.458644,4837.551771,1680.282804,69.2898047,0,0,4500.790917,16428.397,1574.766671,38.2256846,0,0,2017.043658,2921.810088,5146.364546,238.9335342,0,0,99.90473544,172.7696665,226.8492753,2756.21403,0,0,0,0,0,0,1006.435959,220.1099767,0,0,0,0,138.8289535,5533.347427,9.7647E-05
6628.818236,4827.591171,1687.681772,53.62544698,0,0,4494.376758,16416.53615,1560.970886,31.50468044,0,0,2020.896184,2893.828536,5189.756201,182.9971075,0,0,77.59839864,137.3440496,173.049545,2742.6094,0,0,0,0,0,0,1016.584449,169.9710606,0,0,0,0,107.5045349,5519.101661,9.7647E-05
6628.33977,4820.154235,1693.204844,38.16155104,0,0,4489.579951,16407.53668,1550.783126,23.44172075,0,0,2023.779127,2873.080261,5222.036249,129.2044834,0,0,55.36767725,99.81194859,121.6587604,2732.506136,0,0,0,0,0,0,1024.16559,120.7563121,0,0,0,0,76.53593278,5508.4607,9.7647E-05
6628.021691,4815.205325,1696.88144,22.84012345,0,0,4486.388472,16401.52261,1544.031274,14.43703676,0,0,2025.698293,2859.298685,5243.494486,76.92345704,0,0,33.19591923,60.42756582,72.35611112,2725.81806,0,0,0,0,0,0,1029.205378,72.19451675,0,0,0,0,45.82051818,5501.387305,9.76473E-05
6627.862918,4812.736859,1698.714814,7.603914415,0,0,4484.794643,16398.49448,1540.684091,4.874009379,0,0,2026.657031,2852.452957,5254.175166,25.54164828,0,0,11.06100028,20.3265138,23.91748731,2722.488237,0,0,0,0,0,0,1031.720987,24.02175332,0,0,0,0,15.2566683,5497.856835,9.7647E-05
6623.107967,4752.533561,1739.898309,-8.777511551,0,0,4427.735583,16087.81186,1623.130467,-6.423355725,0,0,2064.696287,2922.322378,5336.46277,-28.68669048,0,0,-12.57342375,-23.0844679,-27.20922709,2740.67405,0,0,0,0,0,0,1084.686221,-27.37495419,0,0,0,0,-17.66093053,5414.996609,0.000100046
6623.230845,4754.761562,1738.161817,-26.36682245,0,0,4429.184647,16090.61579,1626.122801,-19.0661364,0,0,2063.738732,2928.430459,5326.524467,-86.40115341,0,0,-37.73708091,-69.15742063,-81.79090299,2743.527425,0,0,0,0,0,0,1082.230223,-82.27275298,0,0,0,0,-53.04433997,5418.244587,0.000100046
6623.476521,4759.21703,1734.689055,-44.05911778,0,0,4432.087185,16096.24134,1632.107396,-31.09327734,0,0,2061.818899,2940.626775,5306.648823,-145.1431938,0,0,-62.95119345,-113.9145124,-137.8902614,2749.25345,0,0,0,0,0,0,1077.309584,-137.6154835,0,0,0,0,-88.61253079,5424.749063,0.000100046
6623.844782,4765.917499,1729.461627,-61.92370415,0,0,4436.45235,16104.61951,1641.189887,-42.08190934,0,0,2058.926776,2959.050484,5276.65662,-205.6129073,0,0,-88.24582314,-157.1154209,-195.8678717,2757.891015,0,0,0,0,0,0,1069.906905,-193.7049775,0,0,0,0,-124.4895987,5434.527415,0.000100046
6624.33525,4774.860933,1722.480066,-80.03087896,0,0,4442.294214,16115.80683,1653.370031,-51.59017049,0,0,2055.046785,2983.636907,5236.550232,-268.5333454,0,0,-113.647548,-197.4750533,-257.1151387,2769.498135,0,0,0,0,0,0,1059.995911,-250.8508884,0,0,0,0,-160.8011007,5447.604953,0.000100046
6624.947247,4786.080728,1713.708262,-98.45231136,0,0,4449.632974,16129.67701,1668.854884,-59.14913897,0,0,2050.156015,3014.645898,5185.978162,-334.6601065,0,0,-139.175456,-234.6040147,-322.0978095,2784.152901,0,0,0,0,0,0,1047.541104,-309.3740656,0,0,0,0,-197.6744671,5464.015626,0.000100046
6625.679708,4799.572064,1703.146767,-117.2615286,0,0,4458.495448,16146.33878,1687.643015,-64.25413317,0,0,2044.223383,3051.949478,5124.944054,-404.7919814,0,0,-164.8407638,-267.0770626,-392.2859925,2801.952836,0,0,0,0,0,0,1032.497405,-369.610214,0,0,0,0,-235.2398674,5483.800594,0.000100046
6626.5309,4815.380423,1690.743176,-136.534166,0,0,4468.917213,16165.63538,1710.033471,-66.35532206,0,0,2037.206386,3095.88631,5052.939235,-479.7813419,0,0,-190.6422504,-294.2406315,-468.32837,2823.015965,0,0,0,0,0,0,1014.809707,-431.9131596,0,0,0,0,-273.630257,5507.00866,0.000100046
6627.498302,4833.495255,1676.497954,-156.348621,0,0,4480.944057,16187.75601,1736.020223,-64.84732494,0,0,2029.049151,3146.225014,4969.971591,-560.5471592,0,0,-216.5650178,-314.4341,-551.8259712,2847.480726,0,0,0,0,0,0,994.4121206,-496.6596087,0,0,0,0,-312.982581,5533.694835,0.000100046
6628.578139,4853.967996,1660.344559,-176.7863639,0,0,4494.635573,16212.56621,1765.97608,-59.0577478,0,0,2019.676983,3203.305774,4875.402157,-648.0877078,0,0,-242.5754017,-326.6000614,-643.7015455,2875.50677,0,0,0,0,0,0,971.2272417,-564.2530885,0,0,0,0,-353.4379902,5563.919732,0.000100046
6629.765114,4876.777271,1642.283185,-197.9324259,0,0,4510.068091,16240.39198,1799.880387,-48.23384961,0,0,2008.992365,3266.717107,4769.252353,-743.4958539,0,0,-268.6177896,-328.7138235,-745.757335,2907.276079,0,0,0,0,0,0,945.164987,-635.1291133,0,0,0,0,-395.1424131,5597.748544,0.000100046
6631.051699,4901.969476,1622.237319,-219.8759344,0,0,4527.34066,16271.21427,1838.148375,-31.52796824,0,0,1996.866134,3336.663636,4650.800901,-847.9757693,0,0,-294.6091027,-319.1383072,-859.2981035,2942.99312,0,0,0,0,0,0,916.1214749,-709.7605028,0,0,0,0,-438.2475436,5635.248575,0.000100046
6632.427638,4929.50284,1600.207711,-242.7104752,0,0,4546.580915,16305.60472,1880.718945,-7.980261902,0,0,1983.129636,3412.406646,4520.111898,-962.8616389,0,0,-320.4332883,-295.306358,-986.4267952,2982.887332,0,0,0,0,0,0,883.9773162,-788.663544,0,0,0,0,-482.9109857,5676.488202,0.000100046
6633.878916,4959.402305,1576.113357,-266.534709,0,0,4567.955093,16343.82697,1927.993403,23.50089678,0,0,1967.560569,3493.78225,4376.460027,-1089.639733,0,0,-345.9346502,-254.7776002,-1128.961001,3027.213717,0,0,0,0,0,0,848.5955427,-872.404988,0,0,0,0,-529.2975078,5721.533042,0.000100046
6635.386744,4991.58839,1549.958586,-291.4524838,0,0,4591.678999,16386.90413,1979.811867,64.16006683,0,0,1949.867976,3579.44943,4220.022475,-1229.970002,0,0,-370.9094857,-194.1982487,-1289.439694,3076.256662,0,0,0,0,0,0,809.8193083,-961.6094938,0,0,0,0,-577.5792846,5770.443149,0.000100046
6636.925999,5026.038673,1521.665323,-317.5735076,0,0,4618.035668,16435.67375,2036.46892,115.4205613,0,0,1929.668328,3668.480938,4050.192374,-1385.714592,0,0,-395.0978815,-110.0490744,-1470.342451,3130.335627,0,0,0,0,0,0,767.4683676,-1056.969322,0,0,0,0,-627.9374642,5823.267971,0.000100046
6638.463233,5062.605197,1491.247736,-345.013377,0,0,4647.396703,16491.98607,2097.600744,178.911918,0,0,1906.45623,3758.434721,3867.390199,-1558.965426,0,0,-418.1722686,2.140086981,-1674.829161,3189.816329,0,0,0,0,0,0,721.3357264,-1159.253344,0,0,0,0,-680.5627713,5880.03973,0.000100046
6639.954124,5101.177712,1458.638783,-373.8945327,0,0,4680.254567,16557.75498,2163.263287,256.509397,0,0,1879.561928,3846.955866,3671.291847,-1752.087528,0,0,-439.7290897,147.2909373,-1906.207296,3255.132527,0,0,0,0,0,0,671.1822202,-1269.319431,0,0,0,0,-735.6568872,5940.765986,0.000100046
6641.339718,5141.483102,1423.87577,-404.3477801,0,0,4717.264563,16636.31293,2232.745316,350.3841636,0,0,1848.09431,3929.619474,3462.757765,-1967.775284,0,0,-459.2792315,331.4469715,-2168.563897,3326.811555,0,0,0,0,0,0,616.7307352,-1388.127195,0,0,0,0,-793.4350218,6005.416747,0.000100046
6635.658597,5123.605159,1419.029229,-453.7324705,0,0,4721.947052,16635.42542,2252.362783,434.3354619,0,0,1820.687336,3858.995212,3423.754131,-2249.265344,0,0,-503.1647623,492.5939744,-2505.253024,3329.815693,0,0,0,0,0,0,594.0370113,-1556.443897,0,0,0,0,-890.0895788,5992.061,6.77225E-05
89319.32318,5267.900357,4009.39235,273.7562817,0,0,4927.031956,16648.15955,3059.968272,688.5071556,0,0,4350.260751,4423.441877,12977.60113,406.517971,0,0,217.5536627,741.489239,128.7254118,4116.956732,0,0,0,0,0,0,5310.405576,488.6262387,0,0,0,0,437.841006,6575.770033,0.000247279
89318.36029,5197.374668,4076.066491,252.5456975,0,0,4896.831465,16565.75136,3021.574499,632.6373676,0,0,4376.609694,4223.747311,13282.69147,377.5454224,0,0,202.6632611,677.1359627,133.5170817,4044.797993,0,0,0,0,0,0,5377.395881,448.6754899,0,0,0,0,406.9172648,6504.544649,0.000214475
89317.02948,5122.328313,4145.789596,243.0421955,0,0,4862.950816,16439.28528,3012.517984,602.1598453,0,0,4405.167092,4050.02797,13570.6404,370.0089368,0,0,196.0379953,634.5999952,149.5519861,3988.62216,0,0,0,0,0,0,5446.855044,429.2172956,0,0,0,0,393.9216765,6429.33921,0.000223508
89315.98942,5053.277566,4210.680115,233.1601792,0,0,4831.2761,16327.63511,2997.469285,569.5147243,0,0,4432.681581,3885.475148,13845.25118,363.1259927,0,0,189.1173556,590.3916877,166.0777348,3934.613421,0,0,0,0,0,0,5512.084718,409.5197956,0,0,0,0,380.1226342,6359.632466,0.000232132
89315.20135,4989.148238,4271.657142,222.8776913,0,0,4801.621109,16226.915,2979.569434,535.2212392,0,0,4459.184272,3729.677953,14107.05913,356.2895262,0,0,181.8545958,545.0729578,182.3454254,3882.454159,0,0,0,0,0,0,5573.334409,389.4863073,0,0,0,0,365.4352136,6295.008105,0.000240331
89314.63498,4929.752922,4328.786998,212.1631551,0,0,4773.878227,16137.6697,2957.84321,499.7024722,0,0,4484.661694,3581.341993,14357.30478,348.9501481,0,0,174.1702847,498.9553928,197.7257458,3831.970729,0,0,0,0,0,0,5630.791526,369.0225196,0,0,0,0,349.7741125,6235.127585,0.00024809
89314.25648,4874.690225,4382.335698,200.9862956,0,0,4747.945332,16058.0195,2933.761826,463.364125,0,0,4509.080591,3440.741398,14595.58096,340.5810575,0,0,166.0165996,453.4919424,210.5744562,3783.076361,0,0,0,0,0,0,5684.589096,348.0407166,0,0,0,0,333.0596577,6179.71976,0.000255396
89314.0392,4823.907254,4432.249552,189.3112773,0,0,4723.774744,15988.2372,2906.861771,426.5552679,0,0,4532.382062,3307.391813,14822.13644,330.6898413,0,0,157.3061505,408.1632773,221.0613247,3735.819838,0,0,0,0,0,0,5734.811887,326.4623915,0,0,0,0,315.2213272,6128.572605,0.000262236
89313.95241,4777.091655,4478.717988,177.1079916,0,0,4701.34318,15926.93897,2878.433751,389.5953651,0,0,4554.466463,3181.427652,15036.4382,318.8366012,0,0,148.0212227,364.8307916,227.2540992,3690.303646,0,0,0,0,0,0,5781.502069,304.2204936,0,0,0,0,296.201441,6081.525759,0.000268598
89313.97124,4734.281289,4521.603657,164.3475419,0,0,4680.616172,15873.58308,2848.881604,352.7837972,0,0,4575.268775,3063.542073,15237.53303,304.6063705,0,0,138.1095372,322.4684842,229.9696645,3646.762428,0,0,0,0,0,0,5824.664349,281.2622675,0,0,0,0,275.9596919,6038.463959,0.00027447
89314.07103,4695.292368,4560.991765,151.0108941,0,0,4661.625389,15827.81653,2818.68503,316.3295392,0,0,4594.658743,2953.352942,15425.28203,287.714037,0,0,127.5594762,282.6739305,227.5639742,3605.487235,0,0,0,0,0,0,5864.271358,257.5517971,0,0,0,0,254.4762965,5999.311296,0.000279842
89314.22856,4660.16582,4596.748415,137.0909671,0,0,4644.352947,15788.21081,2789.20098,280.4336611,0,0,4612.561289,2852.452474,15597.79268,267.9302074,0,0,116.370163,244.6524828,220.8281692,3566.830767,0,0,0,0,0,0,5900.26974,233.0725004,0,0,0,0,231.755761,5964.024541,0.000284705
89314.42481,4628.849621,4628.849621,122.5929861,0,0,4628.849621,15755.16398,2760.234506,245.1859722,0,0,4628.849621,2760.234506,15755.16398,245.1859722,0,0,104.5265486,209.0530973,209.0530973,3531.201704,0,0,0,0,0,0,5932.586852,207.8288695,0,0,0,0,207.8288695,5932.586852,0.000289049
89314.63968,4601.362088,4657.196651,107.5401874,0,0,4615.142086,15727.09254,2733.475801,210.6474711,0,0,4643.416652,2678.355809,15895.3108,219.5132787,0,0,92.07031379,175.6985796,192.5826756,3498.979332,0,0,0,0,0,0,5961.137653,181.8473211,0,0,0,0,182.754291,5905.000849,0.000292867
